1402635531	13179
1402635604	13180
1402635689	13182
1402635762	13183
1402635843	13183
1402635916	13183
1402635988	13183
1402636074	13185
1402636151	13187
1402636224	13188
1402636297	13188
1402636370	13191
1402636442	13191
1402636515	13191
1402636587	13192
1402636660	13194
1402636733	13197
1402636806	13199
1402636890	13199
1402636963	13203
1402637036	13204
1402637108	13206
1402637181	13207
1402637253	13210
1402637326	13211
1402637399	13211
1402637481	13213
1402637554	13216
1402637627	13216
1402637700	13217
1402637773	13219
1402637846	13220
1402637919	13221
1402637992	13223
1402638069	13226
1402638142	13232
1402638214	13235
1402638288	13236
1402638364	13238
1402638437	13242
1402638512	13243
1402638585	13244
1402638658	13247
1402638731	13250
1402638804	13251
1402638877	13254
1402638959	13254
1402639032	13258
1402639105	13263
1402639177	13267
1402639250	13271
1402639323	13275
1402639396	13275
1402639468	13278
1402639547	13278
1402639620	13281
1402639693	13284
1402639774	13286
1402639848	13288
1402639920	13292
1402639993	13295
1402640065	13301
1402640142	13305
1402640215	13310
1402640288	13311
1402640361	13324
1402640434	13347
1402640506	13353
1402640579	13353
1402640652	13357
1402640725	13361
1402640798	13366
1402640870	13369
1402640943	13372
1402641016	13374
1402641090	13378
1402641172	13383
1402641245	13384
1402641318	13387
1402641392	13390
1402641465	13394
1402641538	13395
1402641611	13397
1402641689	13400
1402641762	13401
1402641836	13406
1402641908	13407
1402641982	13412
1402642055	13417
1402642128	13420
1402642202	13423
1402642288	13424
1402642361	13427
1402642434	13432
1402642507	13435
1402642580	13442
1402642653	13446
1402642726	13452
1402642799	13456
1402642883	13461
1402642957	13464
1402643030	13466
1402643103	13471
1402643176	13476
1402643270	13485
1402643353	13493
1402643425	13499
1402643498	13503
1402643572	13510
1402643645	13514
1402643718	13522
1402643791	13530
1402643864	13537
1402643937	13539
1402644010	13541
1402644090	13550
1402644163	13554
1402644236	13558
1402644309	13566
1402644383	13573
1402644456	13578
1402644529	13580
1402644602	13587
1402644687	13595
1402644760	13602
1402644833	13610
1402644906	13614
1402644979	13620
1402645052	13628
1402645126	13634
1402645198	13649
1402645282	13653
1402645355	13659
1402645428	13667
1402645500	13667
1402645573	13670
1402645646	13680
1402645720	13686
1402645793	13692
1402645872	13695
1402645945	13698
1402646018	13703
1402646091	13708
1402646166	13715
1402646240	13719
1402646313	13730
1402646386	13734
1402646460	13741
1402646534	13746
1402646607	13750
1402646680	13758
1402646762	13768
1402646848	13782
1402646921	13785
1402646994	13795
1402647073	13803
1402647146	13807
1402647219	13816
1402647292	13819
1402647365	13824
1402647438	13826
1402647511	13836
1402647584	13849
1402647657	13856
1402647730	13865
1402647803	13872
1402647876	13880
1402647958	13886
1402648031	13887
1402648104	13891
1402648177	13907
1402648249	13933
1402648322	13939
1402648395	13957
1402648469	13981
1402648548	13993
1402648621	14012
1402648694	14040
1402648767	14049
1402648841	14057
1402648915	14064
1402648988	14071
1402649061	14076
1402649135	14085
1402649208	14098
1402649282	14204
1402649355	14210
1402649428	14217
1402649501	14229
1402649574	14234
1402649647	14238
1402649720	14242
1402649793	14251
1402649866	14268
1402649940	14276
1402650013	14286
1402650089	14297
1402650162	14301
1402650243	14307
1402650316	14315
1402650390	14321
1402650476	14327
1402650557	14339
1402650630	14348
1402650702	14356
1402650775	14362
1402650848	14367
1402650921	14372
1402650994	14377
1402651067	14382
1402651140	14388
1402651213	14395
1402651290	14401
1402651364	14409
1402651446	14417
1402651529	14425
1402651612	14433
1402651696	14444
1402651769	14454
1402651842	14460
1402651916	14469
1402651991	14475
1402652067	14479
1402652144	14488
1402652217	14494
1402652290	14503
1402652364	14510
1402652437	14516
1402652510	14523
1402652583	14527
1402652656	14529
1402652729	14536
1402652802	14548
1402652877	14556
1402652952	14564
1402653025	14573
1402653098	14578
1402653172	14590
1402653245	14596
1402653318	14601
1402653391	14608
1402653465	14619
1402653539	14632
1402653613	14642
1402653691	14649
1402653765	14652
1402653839	14664
1402653912	14674
1402653987	14683
1402654074	14694
1402654154	14704
1402654228	14707
1402654302	14716
1402654376	14723
1402654450	14729
1402654524	14736
1402654598	14742
1402654671	14752
1402654745	14758
1402654819	14767
1402654893	14774
1402654967	14785
1402655040	14792
1402655113	14796
1402655188	14805
1402655261	14812
1402655336	14818
1402655410	14827
1402655490	14836
1402655563	14837
1402655640	14843
1402655713	14856
1402655787	14861
1402655860	14870
1402655933	14878
1402656007	14892
1402656090	14899
1402656165	14906
1402656239	14915
1402656313	14923
1402656388	14932
1402656462	14940
1402656536	14949
1402656610	14952
1402656691	14962
1402656771	14968
1402656848	14974
1402656926	14978
1402657006	14982
1402657087	14985
1402657168	14995
1402657249	14996
1402657331	14997
1402657935	15000	
1402662611	15293
1402662690	15296
1402662764	15300
1402662837	15309
